author_ex,trend_slope,rate,social_search,max_ep,subscribe,like_4ep,like_4ep_slope,like_tot,like_tot_slope,comments_4ep,comments_4ep_slope,comments_tot,comments_tot_slope,knu_1_4ep,knu_2_4ep,knu_3_4ep,knu_1_tot,knu_2_tot,knu_3_tot,movie_1_4ep,movie_2_4ep,movie_3_4ep,movie_1_tot,movie_2_tot,movie_3_tot,fodo_1_4ep,fodo_2_4ep,fodo_3_4ep,fodo_1_tot,fodo_2_tot,fodo_3_tot,att_1_4ep,att_2_4ep,att_3_4ep,att_1_tot,att_2_tot,att_3_tot,www,picture_shadow_그래픽노블체,picture_shadow_기타,picture_shadow_소년만화체,picture_shadow_순정만화체,picture_shadow_실사체,picture_shadow_카툰체,genre_1_스토리,genre_1_에피소드,genre_1_옴니버스,genre_2_감성,genre_2_개그,genre_2_드라마,genre_2_로맨스,genre_2_스릴러,genre_2_스포츠,genre_2_시대극,genre_2_액션,genre_2_일상,genre_2_판타지,y_1,y
0.0,-0.0042605018166703,9.96,630.0,278,1131245,30299.5,-134.50000000000003,37528.672661870514,-33.37992235767692,4976.0,-92.20000000000003,5119.726618705036,-24.291915250843463,0.05,0.475,0.8999999999999999,-0.0558206106870229,-0.0306420233463035,0.03299492385786802,-0.39573503225,0.1474620627499999,0.725517303,-0.0773174034618321,-0.09950415197276267,-0.04905965762436549,0.7340900301250001,0.82105264825,1.3472356277500002,0.15224782098473286,-0.031567298114786035,0.2397835815989848,0.12945166595833332,0.6565658968333333,0.9909176435833332,0.0063699356119592725,0.036545802093306184,0.07457294927749576,0.905579319082034,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1분위,0.87536429372611
0.0,-0.0062226765304256,9.94,630.0,146,230160,6757.75,-73.80000000000003,9837.801369863011,-48.53640982136833,589.25,-5.160190684620336e-17,907.027397260274,-6.2201151031976325,-0.2,-0.0666666666666666,-0.0999999999999999,-0.125,-0.02586206896551724,0.03391472868217054,-0.3339855974999999,-0.307030876,-0.7784161712500001,-0.2588692769767442,-0.11006350587068968,-0.01359049620155037,-0.256159610875,0.0914117494999999,-1.268145345375,-0.2581221595310079,-0.1350842439353448,-0.1125746343604651,-0.26338173612499993,-0.5472809626805556,-0.7155205055416666,-0.21399714550258409,-0.08283340306555732,-0.030750133959948314,0.5989063707111226,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2분위,0.5964256863459113
0.0,-0.007295934644064,9.97,630.0,109,382708,12207.0,-77.80000000000003,21795.11009174312,-185.89136317301453,860.5,6.200000000000002,1364.3853211009175,-9.59984246131035,-0.1333333333333333,1.275,-0.1,-0.10606060606060606,-0.0584862385321101,-0.043560606060606064,0.09489100199999999,0.7897131512500001,-0.2785273499999999,-0.19659804080303034,-0.16198867091743113,-0.1126585138484849,0.564395358,3.990664988875,-0.026463121000000003,0.04411750354545455,0.7937005646422018,0.1716450272348485,0.17531767555555555,0.67941667675,-0.13499682366666665,-0.08618038110606062,-0.016276627404897576,0.005141969108585849,0.6861289299222703,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1분위,0.6695759200350606
0.0,-0.0057825219886667,9.98,,149,599022,9712.5,-56.10000000000001,22992.342281879195,-135.79555595864312,362.5,17.100000000000005,1051.7046979865772,-5.008703065481587,-0.325,-0.425,-0.1,-0.21696428571428567,-0.16856060606060605,-0.04867256637168142,-0.2358587379999999,-0.1205014445,-0.1479190093333333,-0.2593123110714285,-0.09570321834848486,-0.06912969752212388,-0.2969676108749999,0.38143648950000003,0.0417661963333333,0.15265411650000008,0.3391418755037879,0.361207835420354,-0.2859421162916666,-0.16791174938888884,-0.06871760433333332,-0.10787416009523804,0.0323146703370877,0.08113519050884957,0.6464812955911329,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1분위,0.6273410382137506
1.0,-0.0037948729840173,9.93,2020.0,50,124781,4042.0,-520.0000000000001,5586.56,-69.36566626650661,378.25,-347.10000000000014,415.86,-5.859543817527009,-0.5499999999999999,-0.475,-0.2249999999999999,-0.09226190476190477,-0.10526315789473684,-0.051630434782608696,-0.4347421525,-0.3164033737499999,-0.46373596775,-0.1637036026428571,-0.1794741318157895,-0.2675309400869565,-0.3484678270000001,-0.1737888453749999,-0.7723143621249999,0.07467963723809525,-0.027185552223684233,-0.2692003457065216,-0.4444033265,-0.5212392452916667,-0.48701677662500004,-0.06042862338888887,-0.1846458784723493,-0.19612057352536225,0.5069189863931699,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2분위,0.495685959312784
0.0,0.0007007381120525,9.93,2020.0,22,63414,4060.0,-83.60000000000002,4748.681818181818,-101.52060982495766,747.5,-56.30000000000002,636.5,17.283455674760017,-0.35,-0.35,-0.0499999999999999,-0.2578125,-0.175,0.0,0.32239222575,-0.292498283,-0.34491836299999995,-0.16942320768750008,-0.10667239425000001,-0.23708439615,0.411552026875,-0.4455852955,0.573968738125,-0.2233334594375,-0.16133495722500005,-0.11187386810000001,0.12798141754166667,-0.022843181624999983,0.05968345837500005,-0.2168563890416667,-0.13118208744999998,-0.11631942141666668,0.5091645951232615,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2분위,0.5209992783828611
0.0,-0.0087073984062663,9.96,2020.0,782,81166,1139.25,-292.60000000000014,2215.4961636828643,-0.3204650342349098,334.75,59.70000000000002,760.7135549872122,-0.6828947756545267,-0.55,-0.1,0.15,-0.18322368421052632,-0.06177884615384616,-0.0013345195729537367,0.2626154575,-0.0502208544999999,0.3811735509999999,-0.1846147452907896,-0.06882492529807692,0.0010832236565836168,0.4108958988749999,0.4552996902499999,0.3740572333749999,0.043911653736578966,0.0356448994211538,0.1919404752927049,0.04117045212499994,0.07461212629166668,0.3017435947916666,-0.10797559192157898,0.020445567946927267,0.06389639312544491,0.3971511416149315,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3분위,0.3867702030876951
0.0,-0.005846557077144,9.95,7840.0,75,85307,3867.75,-203.60000000000008,5298.466666666666,-43.41863442389757,275.75,-40.70000000000001,416.53333333333336,-4.918492176386912,0.075,-0.125,0.4,-0.056338028169014086,-0.04779411764705882,0.1596153846153846,0.25167172375,0.63727806425,0.2623246155000001,-0.3187451703521128,-0.021030686676470574,0.10143139912307694,0.913713723375,1.46678664525,1.5680346488749999,0.5152682712535211,0.6412120601397057,0.9781090722769229,0.41346181570833335,0.6934375710416667,0.743453088125,0.04672835757746476,0.3030947559844645,0.4130519520051282,0.4644840695255928,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3분위,0.4435610246427332
1.0,0.0112868012888386,9.98,500.0,366,191254,4092.5,4203.4000000000015,11708.699453551912,-47.646001256844905,181.75,3017.900000000001,557.5081967213115,-3.034088398905676,-0.375,0.05,-0.2666666666666666,-0.06425233644859812,-0.049698795180722885,-0.06844262295081968,-0.70456750725,-0.2200674557499999,-0.3172589546666667,-0.1134873922741432,-0.07910289547289162,-0.1307296526131146,-0.727960228875,0.4725261852499999,-0.2751583556666667,0.25456748667757023,0.3866064494518071,0.19884323684754104,-0.6025092453750001,-0.1484086038055555,-0.2863613256666667,0.02560925265160964,0.02334718206464216,-0.00010967957213108466,0.4887432987507954,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3분위,0.4665467397680318
0.0,-0.0085320629569921,9.9,7840.0,39,39273,1979.0,-96.30000000000004,3538.333333333333,-100.3196356275304,214.75,-34.80000000000002,280.8974358974359,-5.746558704453446,-0.0999999999999999,-0.0333333333333333,-0.075,-0.03308823529411765,-0.04017857142857143,0.22857142857142854,-0.0740267855,-0.1831197936666666,0.6841715497499999,-0.02408481788235293,0.08714476439285712,0.3663319391142856,0.1425641105,-0.2481101651666667,1.079603321875,0.02645871832352941,0.26443459414285714,0.6018810076857143,-0.010487558333333294,0.2877167316250001,0.5629249572083334,-0.010238111617647058,0.21628240021666667,0.3989281251238095,0.3649582658474011,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3분위,0.3703317909999656
0.0,-0.0071927882201098,9.85,630.0,361,687451,2449.75,-137.50000000000003,14831.40166204986,-43.14736459497101,425.0,29.70000000000001,5990.576177285318,-44.420372864408776,-0.3,0.0999999999999999,-0.0666666666666666,-0.056306306306306314,-0.030158730158730163,-0.0625,-0.077824781,0.69060472375,0.0624271633333334,-0.2814028975825825,-0.16524207131428564,-0.20255540096575328,0.5378472406666667,0.937893897125,0.1394981443333333,0.09029135771471468,0.04096612456507938,0.05602666615239723,0.05334081988888889,0.31003428936111105,0.0450862136666667,-0.08247261539139138,-0.04645804510687285,-0.06967624493778536,0.5779557567154058,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2분위,0.5530378651030547
0.0,-0.0060325123117282,9.88,,23,163960,6669.75,-143.3000000000001,10459.565217391304,-433.3112648221343,708.0,-15.300000000000002,771.0869565217392,-16.416996047430832,-0.05,-0.325,-0.025,0.006578947368421052,-0.03571428571428571,-0.025,-0.3563276235,-1.1758447065000002,-0.0877526475,0.12418405184210525,-0.047703704428571435,-0.1460642323,-0.1717503144999999,0.49179600162500003,0.84554711725,0.22957738763157895,0.4382978805952381,0.105154547175,-0.19269264599999994,-0.21843252975,0.24426482325,0.12011346228070174,0.007245519010714278,-0.021969895041666673,0.5898697358405676,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2분위,0.5606683319529114
2.0,-0.0064744512580931,9.97,,81,378125,9108.0,-135.20000000000002,17844.506172839505,-227.4805329719964,516.75,35.50000000000001,1087.074074074074,-3.360478771454382,-0.0249999999999999,-1.3877787807814454e-17,0.15,-0.051369863013698634,-0.03125,-0.03873239436619718,-0.05236271,-0.0684465995,0.3235239835,-0.00027181676712329493,-0.09548752985526317,-0.044880401971830984,1.5479349194999998,0.8333783077500001,0.60067169375,0.5303851366232876,0.4650399434539474,0.6980140792676056,0.4901907365,0.17740836475000002,0.35806522575000005,0.1595811522808219,0.1904255164707808,0.2048004276431925,0.6374972493579528,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1분위,0.6228724773146462
1.0,-0.0069492539029367,9.96,,34,294372,9367.5,956.9000000000003,14078.5,-426.01420932009165,659.0,498.8000000000001,929.5,-31.116119174942703,0.0749999999999999,-0.075,0.4,-0.02083333333333333,0.01171875,0.08928571428571429,-0.0160424859999999,0.01516533625,0.07533095025,-0.31007123200000003,-0.1854260425,-0.038044136464285734,0.547399043875,0.987637393375,1.1193407477500001,0.44371408625,0.21317929029687505,0.35522494041071434,0.20211885262500004,0.3531686946666666,0.5315572326666667,0.0376031736388889,0.06050588263690479,0.1354888394107143,0.639455438632171,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1분위,0.6141518205488751
1.0,-0.0115827237909246,9.97,5940.0,244,112619,1231.25,-139.00000000000003,4030.766393442623,-32.478570809015764,180.75,-4.300000000000002,479.4836065573771,-4.525379064801389,0.0,-0.25,0.1,-0.11675824175824175,-0.2532467532467532,-0.04265402843601896,0.2167349656666666,1.119894549,-0.1182203517499999,-0.07141245281318682,0.06589730670562778,0.014011111606635087,0.2980334758333333,0.85171035675,0.464773580625,0.03782758232692307,0.6048317549935067,0.2247860222819905,0.17158948049999995,0.44488937654166666,0.14885107629166672,-0.05011437074816851,0.012478858580288335,0.06538103515086886,0.3842782832323076,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3분위,0.3757797843352739
2.0,-0.0083663123079949,9.98,,23,118251,5076.75,-39.20000000000001,8007.695652173914,-426.0948616600791,340.0,8.800000000000002,565.1739130434783,-40.403162055335976,0.0999999999999999,-0.35,0.175,0.06547619047619048,-0.011904761904761904,0.1130952380952381,0.4260219637499999,0.1407560635,-0.1935069482499999,0.3350275898571429,0.07349915728571428,0.39711237233333335,0.7575195133750001,0.173029489875,1.050460390625,0.6867178040238096,0.705122495,0.9052780512619047,0.42784715904166665,0.2804054847083334,0.3439844807916667,0.3624071947857143,0.3222908155476191,0.4718285538968254,0.5118401470465045,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2분위,0.4943837696423248
4.0,-0.0072170884407322,9.73,630.0,25,39898,1591.0,-221.50000000000009,2860.16,-169.36538461538458,195.75,-25.20000000000001,359.24,-33.868461538461524,-0.35,-0.3,0.3,-0.23214285714285715,-0.18421052631578946,-0.10625,-0.3189272507499999,-0.1148351282499999,-0.4856665633333332,-0.4177609895238095,-0.1761440022631579,-0.22398039695,0.126034163,-0.32433930024999996,-0.4158248306666666,-0.0030236074523809337,-0.2153803471052632,-0.22035770117500006,-0.1809643625833333,-0.2768866529722222,-0.20049713133333324,-0.2176424847063492,-0.19357074325131576,-0.18352936604166667,0.3468837888693493,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4분위,0.3330008644116098
0.0,-0.0093598633050669,9.97,630.0,57,118526,4247.0,-108.90000000000002,7406.105263157896,-114.87380088151413,420.25,27.00000000000001,578.1929824561404,-0.6298288825512065,-0.075,0.0999999999999999,-0.0666666666666666,-0.15548780487804878,0.02083333333333333,-0.020270270270270268,-0.3180868475,0.1990951294999999,0.1893628043333333,-0.06691005963414635,0.15520998118518514,-0.0015049278918918847,0.3295611962499999,1.6804129182499998,0.549892376,-0.001175104902438984,0.3718875558240741,0.34945376098648634,-0.021175217083333364,0.2829958351666666,0.22419617122222224,-0.07452432313821138,0.1751656918350016,0.10922618760810804,0.5132662580340017,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2분위,0.4933272806124909
0.0,-0.0063987922666558,9.66,630.0,46,83260,2043.75,-56.90000000000002,4262.652173913043,-140.22571692876957,400.75,12.300000000000002,521.1739130434784,-13.333086648165276,-0.225,-0.1,-0.1333333333333333,-0.125,-0.20833333333333331,-0.09558823529411764,-0.3621064572499999,-0.0581674502499999,0.1822386283333333,-0.25632648969230765,-0.4962681623333333,-0.17419053432352946,0.13236426575,0.9612683802500002,0.38531614350000004,-0.1263875181794872,-0.20652205533333334,0.03468924150000001,-0.15158073049999995,0.07571623108333336,0.1447404795,-0.16923800262393165,-0.2233040847222222,-0.07836317603921568,0.4453608308238797,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3분위,0.43235677329552
0.0,-0.0015766109510539,9.87,,31,151774,2381.0,-167.60000000000005,5436.548387096775,-337.2665322580644,238.75,2.4999999999999982,401.4516129032258,-23.135483870967732,-0.1333333333333333,-0.1333333333333333,0.1333333333333333,-0.10227272727272728,-0.2025862068965517,0.005434782608695652,-0.3456848006666666,-0.9296836279999999,-0.0981192293333333,-0.3062732933181818,-0.5248681330344828,-0.16410994630434786,0.2930405738333333,-0.22798242149999998,0.47158305850000004,0.13047200579545454,-0.21506138924137935,0.17272666882608695,-0.061992520055555535,-0.19714463427777776,0.16893238749999998,-0.09269133826515152,-0.1849092237016492,0.0046838350434782565,0.4581354824678841,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3분위,0.45717893250110403
0.0,-0.0050231459134774,9.94,630.0,44,115100,3477.0,-41.90000000000001,5486.022727272727,-114.48195912614516,227.25,30.00000000000001,362.3636363636364,-8.581677237491188,-1.3877787807814454e-17,-0.125,0.05,-0.08870967741935484,-0.002976190476190476,0.003289473684210526,0.3560385199999999,-0.3777903094999998,0.5622912704999999,-0.08499168848387095,-0.19185404630952385,0.04380050592105264,0.4356588798749999,-0.015022083875,0.5426671055000001,0.02719813775806448,0.3030274687738096,0.5083660992894737,0.26389913329166664,0.013292265333333423,0.3849861253333334,-0.048834409381720435,0.1045119541679198,0.18515202629824565,0.4633081478148497,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3분위,0.4535684725910058
1.0,-0.0090652763607939,9.49,,54,88437,1493.75,-199.40000000000006,2339.981481481481,-34.21905850962454,217.5,-8.900000000000002,236.46296296296296,-4.162187916904898,-0.1666666666666666,-0.225,0.0,-0.10670731707317073,-0.13297872340425532,-0.09943181818181818,-0.4646517086666666,-0.8216438777499999,-0.3804944226666666,-0.2038463705365854,-0.2943814784680852,-0.32829179825000004,-0.2562766274999999,-0.6672421767500001,0.8292591373333332,0.11207151923170734,0.0613054760425532,0.16736842420454534,-0.2958650009444444,-0.07246158013888893,0.1495882382222222,-0.06616072279268294,-0.08666392588926504,-0.08678506407575763,0.3935814750233596,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3분위,0.3685890532249452
1.0,-0.0040391959656327,9.95,2020.0,66,43511,1221.0,-34.60000000000001,2089.318181818182,-39.57401106356328,143.5,-1.4000000000000004,169.27272727272728,-2.3842605156037977,-0.075,0.175,0.1,-0.04464285714285714,-0.029411764705882356,0.14545454545454545,-0.26608663325,-0.064195629,0.8050641572499999,-0.066041206625,-0.03622949267647058,0.22439953430909096,0.1630443332499999,0.28567732125,1.1911484748749999,0.3138401913035713,0.2028546543235294,0.6848848326363637,-0.059347433333333366,0.4339842819583333,0.6987375440416667,0.06771870917857138,0.20641452508467026,0.35157963746666665,0.3171626460463082,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4분위,0.3022855278946437
0.0,-0.0078498392023617,9.92,,27,113237,4677.25,-140.8000000000001,7505.037037037037,-369.30097680097685,311.75,158.60000000000005,643.4444444444445,-51.447496947496965,0.025,-0.0749999999999999,-0.425,-0.14423076923076922,-0.03977272727272727,-0.25,-0.3931188014999999,-0.5364156914999999,-0.2631425472499999,-0.4108954283076924,-0.5387341679545453,-0.4708504545909091,0.46760330325000005,0.6022329180000001,0.8627683369999999,0.11628710873076922,-0.06761387261363634,0.007643320340909088,0.03316150058333337,0.08378421516666673,0.05820859658333333,-0.1462796962692308,-0.1902878582954545,-0.2377357114166667,0.4992667138022176,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2분위,0.478868753025661
0.0,-0.0057280141825564,9.94,2020.0,33,30032,1267.25,-146.40000000000003,1975.757575757576,-61.80046791443849,150.75,-6.100000000000002,173.48484848484853,-4.699866310160428,-0.55,-0.35,0.1666666666666666,-0.0859375,-0.049107142857142856,0.08653846153846154,-1.24418474325,-0.5536615325,0.0288790666666666,-0.2905507702812499,-0.0923735714285714,0.07890474150000001,0.0081390219999999,-0.2931581063749999,0.5710954268333334,0.03319885576562498,0.0981339024464286,0.3464394338076923,-0.59534857375,-0.11085536855555556,0.25554705338888883,-0.11442980483854165,0.06831957317399266,0.1706275456153846,0.3016396980347948,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4분위,0.2995991425364293
1.0,-0.0077005712859946,8.2,1650.0,19,21359,411.0,-153.90000000000006,934.6315789473683,-107.4368421052632,130.5,19.600000000000005,221.73684210526315,-19.103508771929825,0.0,-0.075,-0.075,-0.125,-0.0875,-0.16911764705882354,-0.06280665099999999,-0.32115234425,-0.5513036849999999,-0.2439848118571429,-0.376723094,-0.4501876920588237,-0.49621604375,-0.386581443125,0.044148862375,-0.049918298214285714,-0.30190432954999996,0.031244248117647082,-0.18634089825,-0.11733449395833336,-0.19405160754166664,-0.13963437002380955,-0.1443262819607843,-0.19602036366666672,0.2042820375600811,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4분위,0.18945681620653
